Price,Close,MA50,MA200,Signal,BH_Value,MA_Value
2017-08-31,2471.64990234375,2451.804609375,2360.9240954589845,0,11975.338360023652,11838.594188588131
2017-09-01,2476.550048828125,2452.6456103515625,2362.4048962402344,0,11999.079955509496,11862.064683191005
2017-09-05,2457.85009765625,2453.036611328125,2363.809447021484,0,11908.477219908968,11772.49652345272
2017-09-06,2465.5400390625,2453.5660107421877,2365.2015466308594,0,11945.735591420756,11809.329448518802
2017-09-07,2465.10009765625,2454.4804150390623,2366.617547607422,0,11943.604040672637,11807.222237554008
2017-09-08,2461.429931640625,2454.89521484375,2367.933797607422,0,11925.821797389359,11789.643046414303
2017-09-11,2488.110107421875,2456.26341796875,2369.3596484375,0,12055.08934947366,11917.434516255928
2017-09-12,2496.47998046875,2457.7248193359374,2370.818448486328,0,12095.64204331259,11957.52414639246
2017-09-13,2498.3701171875,2459.112021484375,2372.243548583984,0,12104.799904517882,11966.577435676274
2017-09-14,2495.6201171875,2460.373623046875,2373.7130493164063,0,12091.475938021316,11953.40561308613
2017-09-15,2500.22998046875,2462.18322265625,2375.1908996582033,0,12113.811088535178,11975.485722651745
2017-09-18,2503.8701171875,2463.7570263671873,2376.716199951172,0,12131.44783751101,11992.92108085656
2017-09-19,2506.64990234375,2465.34142578125,2378.294049072266,0,12144.916115434473,12006.23556700814
2017-09-20,2508.239990234375,2466.995625,2379.875499267578,0,12152.620216445848,12013.85169631652
2017-09-21,2500.60009765625,2468.142626953125,2381.354949951172,0,12115.604335446471,11977.258492808587
2017-09-22,2502.219970703125,2469.2304248046876,2382.8048999023435,0,12123.452747884743,11985.017285678403
2017-09-25,2496.659912109375,2469.97822265625,2384.0814489746094,0,12096.513826276721,11958.385974628338
2017-09-26,2496.840087890625,2470.7322265625,2385.334699707031,0,12097.3867921214,11959.24897223767
2017-09-27,2507.0400390625,2471.6608251953126,2386.5722497558595,0,12146.80635855073,12008.10422578824
2017-09-28,2510.06005859375,2472.3854248046873,2387.837750244141,0,12161.438590933763,12022.569375418929
2017-09-29,2519.360107421875,2473.3036279296875,2389.0759509277345,0,12206.498059661892,12067.11431841665
2017-10-02,2529.1201171875,2474.4352294921873,2390.4551513671877,0,12253.786075343103,12113.862361002424
2017-10-03,2534.580078125,2475.7286328125,2391.817901611328,0,12280.240015926303,12140.014228936192
2017-10-04,2537.739990234375,2476.9408349609375,2393.2162512207033,0,12295.55003886354,12155.14942955624
2017-10-05,2552.070068359375,2478.425634765625,2394.6639514160156,0,12364.980395529232,12223.786973834567
2017-10-06,2549.330078125,2479.903837890625,2396.0568017578125,0,12351.70492713515,12210.663095556054
2017-10-09,2544.72998046875,2481.356435546875,2397.4545520019533,0,12329.417091843223,12188.629760928614
2017-10-10,2550.639892578125,2482.963232421875,2398.9029516601563,0,12358.051081277023,12216.936784138805
2017-10-11,2555.239990234375,2484.5410302734376,2400.3602014160156,0,12380.33891656895,12238.970118766245
2017-10-12,2550.929931640625,2486.0082275390623,2401.770451660156,0,12359.456343368458,12218.32599980261
2017-10-13,2553.169921875,2487.628427734375,2403.2867016601563,0,12370.309272399529,12229.055001246552
2017-10-16,2557.639892578125,2489.2446240234376,2404.8286010742186,0,12391.966632359188,12250.465059822807
2017-10-17,2559.360107421875,2490.8136279296873,2406.431251220703,0,12400.301208702831,12258.704465182373
2017-10-18,2561.260009765625,2492.5404296875,2407.9484008789063,0,12409.506385130055,12267.804529404362
2017-10-19,2562.10009765625,2494.30203125,2409.4051513671875,0,12413.576677096913,12271.828343460887
2017-10-20,2575.2099609375,2497.04203125,2410.936201171875,0,12477.094996781972,12334.621359214218
2017-10-23,2564.97998046875,2499.5152294921877,2412.376201171875,0,12427.529936045197,12285.62227272876
2017-10-24,2569.1298828125,2501.581025390625,2413.877351074219,0,12447.636539605975,12305.499282706323
2017-10-25,2557.14990234375,2503.4318212890626,2415.318601074219,0,12389.592591098657,12248.118127299866
2017-10-26,2560.39990234375,2505.2776171875,2416.744000244141,0,12405.339096958234,12263.68482672458
2017-10-27,2581.070068359375,2508.298818359375,2418.2971508789065,0,12505.487678583911,12362.689830239717
2017-10-30,2572.830078125,2511.2444189453126,2419.7881018066405,0,12465.5642771967,12323.222306780915
2017-10-31,2575.260009765625,2514.182216796875,2421.3249523925783,0,12477.337487294384,12334.861080772367
2017-11-01,2579.360107421875,2516.71921875,2422.8623034667967,0,12497.2027832233,12354.499538565235
2017-11-02,2579.85009765625,2519.435419921875,2424.443104248047,0,12499.57682448383,12356.846471088176
2017-11-03,2587.840087890625,2522.412822265625,2426.0257543945313,0,12538.288956189534,12395.116556129691
2017-11-06,2591.1298828125,2525.3744189453123,2427.6554040527344,0,12554.228271578491,12410.87386342747
2017-11-07,2590.639892578125,2528.3024169921873,2429.2082531738283,0,12551.854230317962,12408.526930904529
2017-11-08,2594.3798828125,2531.264013671875,2430.688302001953,0,12569.974777438067,12426.440562852185
2017-11-09,2584.6201171875,2533.8046142578123,2432.1280029296877,0,12522.687944637404,12379.693689639866
2017-11-10,2582.300048828125,2536.0176171875,2433.566053466797,0,12511.447030786476,12368.581133702886
2017-11-13,2584.840087890625,2538.18341796875,2435.0857543945312,0,12523.753720011464,12380.747295122263
2017-11-14,2578.8701171875,2540.603818359375,2436.5857543945312,0,12494.82874196277,12352.152606042293
2017-11-15,2564.6201171875,2542.585419921875,2438.011104736328,0,12425.786370116935,12283.898616257004
2017-11-16,2585.639892578125,2544.9962158203125,2439.5350537109375,0,12527.628836687843,12384.578162558813
2017-11-17,2578.85009765625,2547.344619140625,2440.9422045898436,0,12494.731745757805,12352.056717419033
2017-11-20,2582.139892578125,2549.22521484375,2442.3901037597657,0,12510.671061146762,12367.814024716812
2017-11-21,2599.030029296875,2551.2762158203127,2443.919853515625,0,12592.505103242405,12448.713619037773
2017-11-22,2597.080078125,2553.2504150390623,2445.431904296875,0,12583.05743630277,12439.373833257636
2017-11-24,2602.419921875,2555.3864111328126,2446.9046533203127,0,12608.929399656183,12464.95036945185
2017-11-27,2601.419921875,2557.4102099609377,2448.3312524414064,0,12604.08432093016,12460.160615782706
2017-11-28,2627.0400390625,2559.8736083984377,2449.8252026367186,0,12728.215805673544,12582.87466608541
2017-11-29,2626.070068359375,2562.26201171875,2451.2676525878906,0,12723.516221254968,12578.228745351156
2017-11-30,2647.580078125,2565.0488134765624,2452.7593029785157,0,12827.733911966954,12681.256393549362
2017-12-01,2642.219970703125,2567.8812109375,2454.2343029785156,0,12801.763769528026,12655.582799358435
2017-12-04,2639.43994140625,2570.6256103515625,2455.675703125,0,12788.294308724016,12642.267143833402
2017-12-05,2629.570068359375,2573.2838134765625,2456.9966540527344,0,12740.473996796049,12594.992883193156
2017-12-06,2629.27001953125,2575.932412109375,2458.3289038085936,0,12739.020236602133,12593.555723217723
2017-12-07,2636.97998046875,2578.5312109375,2459.694753417969,0,12776.375604318886,12630.484536907063
2017-12-08,2651.5,2581.360009765625,2461.1155529785156,0,12846.72624205119,12700.031853732897
2017-12-11,2659.989990234375,2584.172607421875,2462.5667529296875,0,12887.860913119906,12740.696815608984
2017-12-12,2664.110107421875,2586.8724072265627,2464.0691040039064,0,12907.823205253788,12760.431162025112
2017-12-13,2662.85009765625,2589.4378076171874,2465.4035546875,0,12901.718358743776,12754.396025627053
2017-12-14,2652.010009765625,2591.7232080078124,2466.754005126953,0,12849.197279516684,12702.474674879099
2017-12-15,2675.81005859375,2594.1980078125,2468.2174548339844,0,12964.510389772151,12816.471046079394
2017-12-18,2690.159912109375,2597.0146044921876,2469.7917041015626,0,13034.036559762259,12885.203309607525
2017-12-19,2681.469970703125,2599.749404296875,2471.3571044921873,0,12991.933109524447,12843.5806308723
2017-12-20,2679.25,2602.3216064453127,2472.938454589844,0,12981.17717669834,12832.947518051618
2017-12-21,2684.570068359375,2604.9082080078124,2474.536954345703,0,13006.95332672734,12858.429334996026
2017-12-22,2683.340087890625,2607.5564111328126,2476.090654296875,0,13000.993974524774,12852.538031532857
2017-12-26,2680.5,2610.1030126953124,2477.6258044433594,0,12987.23352510587,12838.934710138046
2017-12-27,2682.6201171875,2612.6026171875,2479.2116552734374,0,12997.505659787703,12849.089549215889
2017-12-28,2687.5400390625,2615.1662158203126,2480.723055419922,0,13021.343068597964,12872.654763068567
2017-12-29,2673.610107421875,2617.4132177734373,2482.1842065429687,0,12953.85145315101,12805.93382188197
2018-01-02,2695.81005859375,2620.0874169921876,2483.7720068359376,0,13061.411964292622,12912.266119462256
2018-01-03,2713.06005859375,2622.8444189453126,2485.4699572753907,0,13144.989572316526,12994.889370254974
2018-01-04,2723.989990234375,2626.024619140625,2487.3698071289064,0,13197.945951585409,13047.24105043414
2018-01-05,2743.14990234375,2629.50501953125,2489.3433068847658,0,13290.777234139021,13139.01230976048
2018-01-08,2747.7099609375,2633.316220703125,2491.3520568847657,0,13312.871077021018,13160.8538671414
2018-01-09,2751.2900390625,2637.1340234375,2493.3886071777342,0,13330.216837381959,13178.001559476439
2018-01-10,2748.22998046875,2640.4772216796873,2495.421806640625,0,13315.390612588995,13163.344632599232
2018-01-11,2767.56005859375,2644.3718212890626,2497.466756591797,0,13409.046362884805,13255.930945223274
2018-01-12,2786.239990234375,2648.5914208984377,2499.592307128906,0,13499.552102280368,13345.403216338298
2018-01-16,2776.419921875,2652.5326171875,2501.6341064453127,0,13451.973097984264,13298.367507882745
2018-01-17,2802.56005859375,2656.98681640625,2503.8333068847655,0,13578.624118295626,13423.57232364328
2018-01-18,2798.030029296875,2661.190615234375,2506.029256591797,0,13556.675769721072,13401.874599197248
2018-01-19,2810.300048828125,2665.5740185546874,2508.2799572753906,0,13616.124980319824,13460.64497026751
2018-01-22,2832.969970703125,2670.4206201171874,2510.680057373047,0,13725.962536517001,13569.228311747478
2018-01-23,2839.1298828125,2675.3156201171873,2513.0882568359375,0,13755.807795632307,13598.732773374957
2018-01-24,2837.5400390625,2680.3740185546876,2515.4982568359374,0,13748.10487750148,13591.11781344003
2018-01-25,2839.25,2685.513017578125,2517.9087072753905,0,13756.389772862094,13599.308105114513
2018-01-26,2872.8701171875,2691.2736181640626,2520.5041577148436,0,13919.281887413665,13760.34018477036
2018-01-29,2853.530029296875,2696.76681640625,2523.047158203125,0,13825.577639015375,13667.70592783469
2018-01-30,2822.429931640625,2701.9230126953125,2525.514558105469,0,13674.895217483825,13518.744120974958
2018-01-31,2823.81005859375,2706.686416015625,2527.8885583496094,0,13681.582041223623,13525.354589112572
2018-02-01,2821.97998046875,2711.549013671875,2530.287508544922,0,13672.715168633225,13516.588965698535
2018-02-02,2762.1298828125,2715.1488134765623,2532.4073083496096,0,13382.736733728501,13229.92174085094
2018-02-05,2648.93994140625,2716.14701171875,2533.8728076171874,0,12834.322556621239,12687.769803690262
2018-02-06,2695.139892578125,2718.1082080078127,2535.6050573730467,0,13058.164957187413,12909.056189329982
2018-02-07,2681.659912109375,2719.6930078125,2537.142607421875,0,12992.85339059106,12844.49040341981
2018-02-08,2581.0,2719.284609375,2538.1045568847658,0,12505.148191866536,12362.354220058309
2018-02-09,2619.550048828125,2719.1348095703124,2539.265057373047,0,12691.926213330851,12546.999457878466
2018-02-12,2656.0,2719.733408203125,2540.6012072753906,0,12868.529096318296,12721.585745244041
2018-02-13,2662.93994140625,2720.04060546875,2541.9949072265626,0,12902.153658785566,12754.826355058265
2018-02-14,2698.6298828125,2721.1688037109375,2543.54640625,0,13075.074234626012,12925.772382860352
2018-02-15,2731.199951171875,2723.00400390625,2545.2465563964843,0,13232.87877993915,13081.77498728891
2018-02-16,2732.219970703125,2725.057001953125,2546.9670068359374,0,13237.820854870137,13086.660629581313
2018-02-20,2716.260009765625,2726.7968017578123,2548.600706787109,0,13160.49358766369,13010.216348121541
2018-02-21,2701.330078125,2728.0838037109374,2550.110906982422,0,13088.156893490714,12938.705653265803
2018-02-22,2703.9599609375,2729.1330029296873,2551.6338073730467,0,13100.898882757492,12951.302144116391
2018-02-23,2747.300048828125,2730.8792041015627,2553.3857080078124,0,13310.885020580346,13158.890489111496
2018-02-26,2779.60009765625,2733.18900390625,2555.2855590820313,0,13467.381300007013,13313.599766499508
2018-02-27,2744.280029296875,2734.8176025390626,2557.0347595214844,0,13296.252788197313,13144.425339480807
2018-02-28,2713.830078125,2736.05400390625,2558.6494104003905,0,13148.720377566007,12998.577574130091
2018-03-01,2677.669921875,2736.091201171875,2560.026159667969,0,12973.521573789449,12825.379333054867
2018-03-02,2691.25,2736.1130029296874,2561.479060058594,0,13039.318121410623,12890.424562081334
2018-03-05,2720.93994140625,2736.90240234375,2563.2986096191407,0,13183.168224894927,13032.632067868564
2018-03-06,2728.1201171875,2737.8798046875,2565.1106103515626,0,13217.95674182177,13067.0233411619
2018-03-07,2726.800048828125,2738.724404296875,2566.8359606933595,0,13211.560906696866,13060.700538894063
2018-03-08,2738.969970703125,2739.837001953125,2568.5607104492187,0,13270.525136270795,13118.991466848029
2018-03-09,2786.570068359375,2741.9584033203123,2570.5014611816405,0,13501.151356781731,13346.984209248621
2018-03-12,2783.02001953125,2743.9664013671877,2572.3946118164063,0,13483.951090728238,13329.980349848473
2018-03-13,2765.31005859375,2745.5218017578127,2574.145811767578,0,13398.144935751252,13245.1539994677
2018-03-14,2749.47998046875,2747.03919921875,2575.814111328125,0,13321.446960996524,13169.33182468566
2018-03-15,2747.330078125,2748.069599609375,2577.486212158203,0,13311.030514887792,13159.034322046386
2018-03-16,2752.010009765625,2748.8485986328124,2579.1872619628907,0,13333.70515211903,13181.450041793407
2018-03-19,2712.919921875,2748.627197265625,2580.6015612792967,0,13144.310598881775,12994.21814989216
2018-03-20,2716.93994140625,2748.102998046875,2581.990910644531,0,13163.787909990833,13013.473053191992
2018-03-21,2711.929931640625,2747.3873974609373,2583.3700598144533,0,13139.514018258235,12989.476340534648
2018-03-22,2643.68994140625,2745.2353955078124,2584.4418591308595,0,12808.885893309616,12662.62359692726
2018-03-23,2588.260009765625,2742.03599609375,2585.217459716797,0,12540.32351073269,12397.127878471227
2018-03-26,2658.550048828125,2739.8557958984375,2586.341259765625,0,12880.884283645764,12733.799850975047
2018-03-27,2612.6201171875,2736.3833984375,2587.245510253906,0,12658.350148966061,12513.806792375872
2018-03-28,2605.0,2732.955,2588.1235607910157,0,12621.430081291099,12477.308308117743
2018-03-29,2640.8701171875,2729.721201171875,2589.126160888672,0,12795.223622976224,12649.117333529164
2018-04-02,2581.8798828125,2725.3981982421874,2589.8459606933593,0,12509.411293362775,12366.568641987897
2018-04-03,2614.449951171875,2721.4811962890626,2590.7559106445315,0,12667.215838675911,12522.571246416455
2018-04-04,2644.68994140625,2717.715595703125,2591.813610839844,0,12813.730972035639,12667.413350596404
2018-04-05,2662.840087890625,2714.1897998046875,2592.860511474609,0,12901.669860641294,12754.348081315424
2018-04-06,2604.469970703125,2709.5283984375,2593.6977111816404,0,12618.862047620642,12474.769598348283
2018-04-09,2613.159912109375,2705.0065966796874,2594.585460205078,0,12660.965497858453,12516.392277083507
2018-04-10,2656.8701171875,2700.6865966796877,2595.6973107910158,0,12872.744882592599,12725.753392235454
2018-04-11,2642.18994140625,2696.459794921875,2596.716760253906,0,12801.61827522058,12655.438966423546
2018-04-12,2663.989990234375,2693.29099609375,2597.8413598632815,0,12907.241228024,12759.855830285556
2018-04-13,2656.300048828125,2689.9407958984375,2599.0259606933596,0,12869.982856512212,12723.022905219475
2018-04-16,2677.840087890625,2687.057998046875,2600.2117114257812,0,12974.346041531646,12826.19438635257
2018-04-17,2706.389892578125,2685.9431982421875,2601.6451611328125,0,13112.672092855177,12962.94091810784
2018-04-18,2708.639892578125,2687.137197265625,2603.071311035156,0,13123.57351998873,12973.717863863414
2018-04-19,2693.1298828125,2687.0969970703127,2604.3919104003908,0,13048.426301632884,12899.428737680066
2018-04-20,2670.139892578125,2686.8665966796875,2605.579909667969,0,12937.037989036826,12789.312347601404
2018-04-23,2670.2900390625,2688.6523974609377,2606.8826098632812,0,12937.765460574059,12790.03151227585
2018-04-24,2634.56005859375,2688.95259765625,2607.929510498047,0,12764.650892323685,12618.893707227242
2018-04-25,2639.39990234375,2688.620595703125,2608.9893603515625,0,12788.100316314087,12642.075366586883
2018-04-26,2666.93994140625,2688.700595703125,2610.196409912109,0,12921.53397368966,12773.985369734837
2018-04-27,2669.909912109375,2688.1261962890626,2611.3297094726563,0,12935.923715560284,12788.210797807378
2018-04-30,2648.050048828125,2686.4631982421874,2612.3308093261717,0,12830.01095702252,12683.507437449045
2018-05-01,2654.800048828125,2684.9147998046874,2613.308459472656,0,12862.715238423178,12715.838274715761
2018-05-02,2635.669921875,2683.302998046875,2614.1911096191407,0,12770.028267296464,12624.209678950856
2018-05-03,2629.72998046875,2681.87099609375,2615.036708984375,0,12741.248783555217,12595.758822805776
2018-05-04,2663.419921875,2681.0601953125,2615.984658203125,0,12904.479201943614,12757.125343269578
2018-05-07,2672.6298828125,2679.5667919921875,2616.980557861328,0,12949.102187749402,12801.238787462633
2018-05-08,2671.919921875,2677.4131884765625,2617.9774572753904,0,12945.662371114813,12797.838249457294
2018-05-09,2697.7900390625,2676.483388671875,2619.1168579101563,0,13071.005125539703,12921.749738177283
2018-05-10,2723.070068359375,2676.6681884765626,2620.346558837891,0,13193.488857679242,13042.834851258036
2018-05-11,2727.719970703125,2677.669189453125,2621.5960083007812,0,13216.018000603031,13065.106738070168
2018-05-14,2730.1298828125,2678.446787109375,2622.869558105469,0,13227.694214495752,13076.64962343836
2018-05-15,2711.449951171875,2678.2569873046873,2624.066307373047,0,13137.188475100187,12987.177352323335
2018-05-16,2722.4599609375,2678.1437841796874,2625.3271069335938,0,13190.532839188927,13039.912586995539
2018-05-17,2720.1298828125,2678.010380859375,2626.546005859375,0,13179.243427235517,13028.752086746928
2018-05-18,2712.969970703125,2677.490380859375,2627.7230053710937,0,13144.553089394187,12994.457871450308
2018-05-21,2733.010009765625,2676.4191796875,2629.027255859375,0,13241.648656324583,13090.444722079688
2018-05-22,2724.43994140625,2675.247578125,2630.265305175781,0,13200.12600043601,13049.396205710565
2018-05-23,2733.2900390625,2674.607177734375,2631.527205810547,0,13243.005420313537,13091.785993431862
2018-05-24,2727.760009765625,2674.1727783203123,2632.79140625,0,13216.211993012961,13065.298515316686
2018-05-25,2721.330078125,2673.6527783203123,2634.0279565429687,0,13185.058468011184,13034.500726648665
2018-05-29,2689.860107421875,2672.4097802734377,2635.2862072753906,0,13032.58398244889,12883.767319005547
2018-05-30,2724.010009765625,2672.63158203125,2636.699656982422,0,13198.042947790373,13047.3369390574
2018-05-31,2705.27001953125,2672.39818359375,2637.896806640625,0,13107.246219779916,12957.577002072598
2018-06-01,2734.6201171875,2672.8519873046876,2639.246856689453,0,13249.449753540923,13098.156740011329
2018-06-04,2746.8701171875,2674.9155908203124,2640.6406567382815,0,13308.80196793471,13156.831222458331
2018-06-05,2748.800048828125,2678.1263916015623,2642.2346069335936,0,13318.152638669382,13166.07511961521
2018-06-06,2772.35009765625,2680.402392578125,2643.968607177734,0,13432.254479243344,13278.874052398221
2018-06-07,2770.3701171875,2683.557392578125,2645.678607177734,0,13422.66131799626,13269.390433683195
2018-06-08,2779.030029296875,2687.0379931640623,2647.3112072753906,0,13464.619273926626,13310.86927948353
2018-06-11,2782.0,2689.8605908203126,2649.001007080078,0,13479.009015797252,13325.09470755607
2018-06-12,2786.85009765625,2693.9599951171876,2650.740407714844,0,13502.508120770684,13348.325480600795
2018-06-13,2775.6298828125,2697.18359375,2652.4033068847657,0,13448.145296529818,13294.58341538437
2018-06-14,2782.489990234375,2699.9395947265625,2654.0945568847656,0,13481.383057057781,13327.441640079012
2018-06-15,2779.659912109375,2702.2759912109377,2655.761356201172,0,13467.67110574136,13313.886262995831
2018-06-18,2773.75,2705.661591796875,2657.342155761719,0,13439.037116307558,13285.57923978564
2018-06-19,2762.590087890625,2708.6501953125,2658.7968566894533,0,13384.966463562134,13232.126009812446
2018-06-20,2767.320068359375,2710.8591943359374,2660.2507067871093,0,13407.883591305781,13254.781451117617
2018-06-21,2749.760009765625,2713.010595703125,2661.7102563476565,0,13322.803724985477,13170.673096037835
2018-06-22,2754.8798828125,2714.8283935546874,2663.1569555664064,0,13347.609912964832,13195.19602674965
2018-06-25,2717.070068359375,2716.0437939453127,2664.4168054199217,0,13164.4183853231,13014.096329243177
2018-06-26,2723.06005859375,2716.948193359375,2665.7249560546875,0,13193.44035957676,13042.786906946405
2018-06-27,2699.6298828125,2716.8129931640624,2666.782554931641,0,13079.919313352037,12930.562136529496
2018-06-28,2716.31005859375,2716.966396484375,2667.8817053222656,0,13160.736078176102,13010.456069679689
2018-06-29,2718.3701171875,2717.471201171875,2668.9817053222655,0,13170.717224243042,13020.323242887753
2018-07-02,2726.7099609375,2718.6026025390624,2670.1371545410157,0,13211.124423774527,13060.269040089395
2018-07-03,2713.219970703125,2719.461201171875,2671.2021044921876,0,13145.764359075692,12995.655309867594
2018-07-05,2736.610107421875,2721.5022021484374,2672.3658044433596,0,13259.091412890488,13107.688303037985
2018-07-06,2759.820068359375,2723.91060546875,2673.6316552734374,0,13371.545500860604,13218.858298599043
2018-07-09,2784.169921875,2726.255205078125,2675.0113049316406,0,13489.522458110947,13335.488098818605
2018-07-10,2793.840087890625,2728.73380859375,2676.4775048828124,0,13536.375173750366,13381.805811973169
2018-07-11,2774.02001953125,2731.2532080078126,2677.836505126953,0,13440.345382194027,13286.872566826185
2018-07-12,2798.2900390625,2734.1230078125,2679.344655761719,0,13557.93553750506,13403.119981926164
2018-07-13,2801.31005859375,2737.435810546875,2680.8670056152346,0,13572.567769888095,13417.585131556853
2018-07-16,2798.429931640625,2740.8098095703126,2682.323955078125,0,13558.613328059262,13403.790032915524
2018-07-17,2809.550048828125,2743.732412109375,2683.821405029297,0,13612.491171275307,13457.052655015654
2018-07-18,2815.6201171875,2746.592216796875,2685.302705078125,0,13641.901130348822,13486.126787211919
2018-07-19,2804.489990234375,2749.2436181640624,2686.6795544433594,0,13587.974789030297,13432.81622080016
2018-07-20,2801.830078125,2751.3244189453126,2688.0158044433592,0,13575.08730545607,13420.075897014684
2018-07-23,2806.97998046875,2753.0026171875,2689.362004394531,0,13600.038987742873,13444.742660661388
2018-07-24,2820.39990234375,2754.8562158203126,2690.703653564453,0,13665.059565724332,13509.020780701783
2018-07-25,2846.070068359375,2757.17501953125,2692.187353515625,0,13789.433540980128,13631.974552562635
2018-07-26,2837.43994140625,2759.6948193359376,2693.6509033203124,0,13747.619896476659,13590.638370323733
2018-07-27,2818.820068359375,2761.622021484375,2694.9918041992187,0,13657.405145695988,13501.453765078486
2018-07-30,2802.60009765625,2763.27142578125,2696.228604736328,0,13578.818110705553,13423.764100889799
2018-07-31,2816.2900390625,2765.3378271484376,2697.5554052734374,0,13645.146954573484,13489.335547970739
2018-08-01,2813.360107421875,2766.9448291015624,2698.856356201172,0,13630.951205112788,13475.301897144718
2018-08-02,2827.219970703125,2769.0004296875,2700.204256591797,0,13698.103333842366,13541.687228149905
2018-08-03,2840.35009765625,2771.141630859375,2701.609206542969,0,13761.719832612938,13604.577301899952
2018-08-06,2850.39990234375,2773.5944287109373,2703.0549060058593,0,13810.411927505036,13652.713390776076
2018-08-07,2858.449951171875,2776.336826171875,2704.5366552734376,0,13849.415047825634,13691.271141687368
2018-08-08,2857.699951171875,2779.693623046875,2705.9491052246094,0,13845.781238781117,13687.678826435511
2018-08-09,2853.580078125,2782.2850244140627,2707.3921057128905,0,13825.820129527785,13667.945649392837
2018-08-10,2833.280029296875,2784.845224609375,2708.7128564453124,0,13727.464794813399,13570.713416034541
2018-08-13,2821.929931640625,2786.5914208984377,2710.036756591797,0,13672.472678120814,13516.349244140387
2018-08-14,2839.9599609375,2788.4532177734377,2711.4345568847657,0,13759.829589496683,13602.708643119851
2018-08-15,2818.3701171875,2789.844619140625,2712.621057128906,0,13655.225096845386,13499.298609802063
2018-08-16,2840.68994140625,2791.211416015625,2713.9603564453123,0,13763.366402336236,13606.205069748448
2018-08-17,2850.1298828125,2792.806611328125,2715.334705810547,0,13809.103661618567,13651.42006373553
2018-08-20,2857.050048828125,2794.36701171875,2716.723155517578,0,13842.63241076142,13684.56595429995
2018-08-21,2862.9599609375,2795.9862109375,2718.1387048339843,0,13871.266400195222,13712.872977510142
2018-08-22,2861.820068359375,2797.4856103515626,2719.508604736328,0,13865.743530914997,13707.413172851639
2018-08-23,2856.97998046875,2799.1126123046874,2720.8378552246095,0,13842.292924044046,13684.230344118543
2018-08-24,2874.68994140625,2800.956611328125,2722.25810546875,0,13928.099079021033,13769.056694499313
2018-08-27,2896.739990234375,2803.298212890625,2723.7699060058594,0,14034.93330150596,13874.67099677861
2018-08-28,2897.52001953125,2805.77361328125,2725.334405517578,0,14038.712604857925,13878.407144965357
2018-08-29,2914.0400390625,2808.8026123046875,2726.99310546875,0,14118.753400042275,13957.533969129476
2018-08-30,2901.1298828125,2811.47880859375,2728.5745544433594,0,14056.202676645762,13895.697500861828
2018-08-31,2901.52001953125,2814.5140087890627,2730.187803955078,0,14058.092919762019,13897.566159641929
2018-09-04,2896.719970703125,2817.350810546875,2731.8483032226563,0,14034.836305300996,13874.57510815535
2018-09-05,2888.60009765625,2820.7814111328125,2733.363104248047,0,13995.49488114357,13835.682916436104
2018-09-06,2878.050048828125,2823.8812109375,2734.8591040039064,0,13944.379064007913,13785.150781351955
2018-09-07,2871.679931640625,2827.3222119140623,2736.3068041992187,0,13913.515344740481,13754.639489180256
2018-09-10,2877.1298828125,2830.5386083984376,2737.6973034667967,0,13939.9207872212,13780.743412802394
2018-09-11,2887.889892578125,2833.92900390625,2739.1513525390624,0,13992.053881628433,13832.281209057312
2018-09-12,2888.919921875,2837.173203125,2740.5838525390627,0,13997.044454661904,13837.214795661344
2018-09-13,2904.179931640625,2840.99240234375,2742.0976525878905,0,14070.980403336243,13910.306483427405
2018-09-14,2904.97998046875,2844.3597998046876,2743.487352294922,0,14074.856702893172,13914.138520237411
2018-09-17,2888.800048828125,2846.9393994140623,2744.8010021972655,0,13996.463660312666,13836.640633295243
2018-09-18,2904.31005859375,2849.3422021484375,2746.0846520996092,0,14071.61087866851,13910.92975947859
2018-09-19,2907.949951171875,2851.6243994140623,2747.413302001953,0,14089.246444763796,13928.36394830995
2018-09-20,2930.75,2854.7589990234374,2748.8698522949217,0,14199.71447629324,14037.570565841104
2018-09-21,2929.669921875,2857.3865966796875,2750.3703515625,0,14194.481412747358,14032.397257678924
2018-09-24,2919.3701171875,2859.7477978515626,2751.8208520507815,0,14144.578048173757,13983.063730385515
2018-09-25,2915.56005859375,2862.090400390625,2753.213752441406,0,14126.118014336274,13964.81448825645
2018-09-26,2905.969970703125,2864.018798828125,2754.4861022949217,0,14079.653283516713,13918.880329594924
2018-09-27,2914.0,2865.986396484375,2755.75615234375,0,14118.559407632347,13957.342191882957
2018-09-28,2913.97998046875,2868.1761962890623,2757.0055017089844,0,14118.462411427383,13957.246303259699
2018-10-01,2924.590087890625,2870.631396484375,2758.3142016601564,0,14169.869217177933,14008.066104213627
2018-10-02,2923.429931640625,2872.9603955078123,2759.6713012695313,0,14164.248168812195,14002.50924155841
2018-10-03,2925.510009765625,2875.06259765625,2760.919801025391,0,14174.326311084098,14012.472303389733
2018-10-04,2901.610107421875,2876.1733984375,2761.9770520019533,0,14058.529402684359,13897.997658446595
2018-10-05,2885.570068359375,2877.1360009765626,2762.9975524902343,0,13980.814150658054,13821.169822493786
2018-10-08,2884.429931640625,2878.4481982421876,2764.0234521484376,0,13975.29009849728,13815.708848461829
2018-10-09,2880.340087890625,2880.002998046875,2765.0023022460937,0,13955.474483551396,13796.119504354045
2018-10-10,2785.679931640625,2879.3907958984373,2765.5140014648437,0,13496.838574302463,13342.72067363395
